id,address,city,latitude,longitude,name,zip_code,state
7297,9315 Medicine Lake Rd,Minneapolis,45.006726,-93.39851,McDonald's,55427,MN
7298,720 Winnetka Ave N,Minneapolis,44.986989,-93.380237,McDonald's,55427,MN
7299,110 E Central Entrance,Duluth,46.800368,-92.130808,McDonald's,55811,MN
7300,1 Central St,Circle Pines,45.140508,-93.163537,McDonald's,55014,MN
7301,3231 Northdale Blvd NW,Minneapolis,45.196741,-93.346793,McDonald's,55448,MN
7302,100 Garfield St S,Cambridge,45.5717,-93.213928,McDonald's,55008,MN
7303,90 Lake Dr E,Chanhassen,44.861177,-93.523265,McDonald's,55317,MN
7304,955 High Point Dr NE,Byron,44.030246,-92.632922,McDonald's,55920,MN
7305,9000 85th Ave N,Minneapolis,45.109326,-93.396204,McDonald's,55445,MN
7306,1202 Buccaneer Dr,Blue Earth,43.652766,-94.093075,McDonald's,56013,MN
7307,1202 Buccaneer Dr,Blue Earth,43.652766,-94.093075,McDonald's,56013,MN
7308,521 W Washington St,Brainerd,46.356945,-94.217769,McDonald's,56401,MN
7309,521 W Washington St,Brainerd,46.356945,-94.217769,McDonald's,56401,MN
7310,12945 Rolling Ridge Rd,Becker,45.385615,-93.860864,McDonald's,55308,MN
7311,7997 Southtown Ctr,Minneapolis,44.859812,-93.308139,McDonald's,55431,MN
7312,7997 Southtown Ctr,Minneapolis,44.859812,-93.308139,McDonald's,55431,MN
7313,7667 150th St W,Saint Paul,44.731934,-93.220841,McDonald's,55124,MN
7314,1009 W Oakland Ave,Austin,43.666573,-92.986218,McDonald's,55912,MN
7315,1402 14th St NW,Austin,43.67817,-92.993398,McDonald's,55912,MN
7316,1402 14th St NW,Austin,43.67817,-92.993398,McDonald's,55912,MN
7317,304 Blattner Dr,Avon,45.605608,-94.450083,McDonald's,56310,MN
7318,720 W Main St,Anoka,45.207725,-93.406063,McDonald's,55303,MN
7319,15232 Bluebird St NW,Andover,45.246974,-93.303734,McDonald's,55304,MN
7320,4910 Highway 29 S,Alexandria,45.846846,-95.388876,McDonald's,56308,MN
7321,840 Happy Trails Ln,Albert Lea,43.657901,-93.31855,McDonald's,56007,MN
7322,1023 Military Rd,Benton,34.57242,-92.581822,McDonald's,72015,AR
7323,1401 Phyllis St,Bentonville,36.356327,-94.18026,McDonald's,72712,AR
7324,1260 S Constitution Ave,Ashdown,33.659793,-94.117397,McDonald's,71822,AR
7325,9495 108th Ave,Vero Beach,27.767319,-80.547916,McDonald's,32967,FL
7326,9495 108th Ave,Vero Beach,27.767319,-80.547916,McDonald's,32967,FL
7327,325 Commercial Ct,Venice,27.105967,-82.384497,McDonald's,34292,FL
7328,3445 Ronald Mcnair Way,Titusville,28.553225,-80.847222,McDonald's,32780,FL
7329,3445 Ronald Mcnair Way,Titusville,28.553225,-80.847222,McDonald's,32780,FL
7330,400 Hatfield Dr,Umatilla,28.931518,-81.666258,McDonald's,32784,FL
7331,920 E Fowler Ave,Tampa,28.054974,-82.450234,McDonald's,33612,FL
7332,5393 Ehrlich Rd,Tampa,28.082887,-82.543341,McDonald's,33625,FL
7333,4009 N Armenia Ave,Tampa,27.974528,-82.484148,McDonald's,33607,FL
7334,3411 E Busch Blvd,Tampa,28.032283,-82.422253,McDonald's,33612,FL
7335,1905 N Dale Mabry Hwy,Tampa,27.959015,-82.504841,McDonald's,33607,FL
7336,6015 Hill 23 Dr,Flint,42.942841,-83.725989,McDonald's,48507,MI
7337,8298 Bustleton Ave,Philadelphia,40.066613,-75.051176,Dunkin' Donuts,19152,PA
7338,8000 Pine Rd,Philadelphia,40.077221,-75.085188,Dunkin' Donuts,19111,PA
7339,3728 Nederland Ave,Nederland,29.956274,-94.006475,McDonald's,77627,TX
7340,3520 Storey Ln,Dallas,32.865232,-96.864162,McDonald's,75220,TX
7341,3545 Palmer Hwy,Texas City,29.394933,-94.949651,McDonald's,77590,TX
7342,3515 Culebra Rd,San Antonio,29.449888,-98.569681,McDonald's,78228,TX
7343,2249 W Holcombe Blvd,Houston,29.705992,-95.411102,McDonald's,77030,TX
7344,2249 W Holcombe Blvd,Houston,29.705992,-95.411102,McDonald's,77030,TX
7345,3417 1st St,Rosenberg,29.532632,-95.808132,McDonald's,77471,TX
7346,3417 1st St,Rosenberg,29.532632,-95.808132,McDonald's,77471,TX
7347,3285 Broadway Blvd,Garland,32.876019,-96.619041,McDonald's,75043,TX
7348,3211 S Padre Island Dr,Corpus Christi,27.728157,-97.412907,McDonald's,78415,TX
7349,3130 Lawrence Rd,Wichita Falls,33.875752,-98.539921,McDonald's,76308,TX
7350,3100 E Main St,Uvalde,29.22507,-99.76074,McDonald's,78801,TX
7351,310 N Alexander Dr,Baytown,29.730854,-94.957348,McDonald's,77520,TX
7352,302 W Irving Blvd,Irving,32.81333,-96.949059,McDonald's,75060,TX
7353,302 W Irving Blvd,Irving,32.81333,-96.949059,McDonald's,75060,TX
7354,3022 Marina Bay Dr,League City,29.542261,-95.062091,McDonald's,77573,TX
7355,3033 Nogalitos,San Antonio,29.385978,-98.524592,McDonald's,78225,TX
7356,3010 Town East Mall,Mesquite,32.807326,-96.626159,McDonald's,75150,TX
7357,2705 E 5th St,Tyler,32.332342,-95.265974,McDonald's,75701,TX
7358,2701 Houston Hwy,Victoria,28.808265,-96.982816,McDonald's,77901,TX
7359,1310 E Spring St,Cookeville,36.153182,-85.475377,Burger King,38501,TN
7360,25145 W Dorris Ave,Coalinga,36.254267,-120.250168,McDonald's,93210,CA
7361,2511 W Rosamond Blvd,Rosamond,34.864494,-118.176398,McDonald's,93560,CA
7362,450 N Merrifield Rd,Dallas,32.748901,-96.922344,McDonald's,75211,TX
7363,4411 W 7th St,Texarkana,33.418244,-94.099072,McDonald's,75501,TX
7364,441 W Southline St,Cleveland,30.336035,-95.098822,McDonald's,77327,TX
7365,1723 Whetstone Way,Baltimore,39.268428,-76.599851,Jimmy John's,21230,MD
7366,1418 Nixon Dr,Mount Laurel,39.941878,-74.958529,Chick-fil-A,8054,NJ
7367,555 Marketplace Blvd,Trenton,40.194602,-74.641026,Chick-fil-A,8691,NJ
7368,924 Hanes Mall Blvd,Winston-Salem,36.065069,-80.312486,Chick-fil-A,27103,NC
7369,3500 Oleander Dr,Wilmington,34.217336,-77.907135,Chick-fil-A,28403,NC
7370,440 E Southern Ave,Mesa,33.393769,-111.821724,Jack in the Box,85204,AZ
7371,9021 N 59th Ave,Glendale,33.567721,-112.186248,Jack in the Box,85302,AZ
7372,5104 W Thunderbird Rd,Glendale,33.611125,-112.169021,Jack in the Box,85306,AZ
7373,2090 N Arizona Ave,Chandler,33.33802,-111.841713,Jack in the Box,85225,AZ
7374,955 E Riggs Rd,Chandler,33.218244,-111.826268,Jack in the Box,85249,AZ
7375,39526 N Gavilan Peak Pkwy,Phoenix,33.843104,-112.135343,Jack in the Box,85086,AZ
7376,9731 Callabridge Ct,Charlotte,35.326722,-80.944874,Chick-fil-A,28216,NC
7377,8648 Jw Clay Blvd,Charlotte,35.310345,-80.752252,Chick-fil-A,28262,NC
7378,8433 Davis Lake Pkwy,Charlotte,35.333949,-80.811203,Chick-fil-A,28269,NC
7379,6565 Ingram Rd,San Antonio,29.466349,-98.616849,Chick-fil-A,78238,TX
7380,18310 Blanco Rd,San Antonio,29.610421,-98.508311,Chick-fil-A,78258,TX
7381,4001 Sunset Dr,San Angelo,31.428489,-100.49591,Chick-fil-A,76904,TX
7382,3805 E 42nd St,Odessa,31.891381,-102.343803,Chick-fil-A,79762,TX
7383,3054 Town East Mall,Mesquite,32.807268,-96.626141,Chick-fil-A,75150,TX
7384,800 N Walnut Creek Dr,Mansfield,32.574975,-97.133147,Chick-fil-A,76063,TX
7385,6425 Burnet Rd,Austin,30.339992,-97.738675,Church's Chicken,73301,TX
7386,6425 Burnet Rd,Austin,30.339992,-97.738675,Church's Chicken,73301,TX
7387,2530 N Story Rd,Irving,32.841365,-96.976123,Church's Chicken,75062,TX
7388,301 E Highway 243,Canton,32.544558,-95.863594,Church's Chicken,75103,TX
7389,5460 Airline Hwy,Baton Rouge,30.506367,-91.135815,Church's Chicken,70805,LA
7390,345 N Acadian Thruway,Baton Rouge,30.451156,-91.155146,Church's Chicken,70806,LA
7391,24990 Dequindre Rd,Warren,42.476278,-83.084517,Church's Chicken,48091,MI
7392,201 SE 29th St,Topeka,39.015162,-95.678494,Church's Chicken,66605,KS
7393,15255 E 14th St,San Leandro,37.703988,-122.126862,Round Table Pizza,94578,CA
7394,2912 Dodge St,Omaha,41.260044,-95.955576,Burger King,68131,NE
7395,2204 23rd St,Columbus,41.43858,-97.354296,Burger King,68601,NE
7396,2045 S 17th St,Lincoln,40.792302,-96.697207,Burger King,68502,NE
7397,1448 N 48th St,Lincoln,40.827704,-96.653162,Burger King,68504,NE
7398,13750 W Maple Rd,Omaha,41.29266,-96.127481,Burger King,68164,NE
7399,11940 W Center Rd,Omaha,41.234549,-96.100255,Burger King,68144,NE
7400,1201 S Locust St,Grand Island,40.909355,-98.339715,Burger King,68801,NE
7401,321 15th St W,Dickinson,46.898905,-102.791293,Burger King,58601,ND
7402,47540 Van Dyke Ave,Utica,42.64471,-83.032596,Arby's,48317,MI
7403,12090 Inkster Rd,Redford,42.373255,-83.312957,Arby's,48239,MI
7404,44040 Ford Rd,Canton,42.322747,-83.475199,Arby's,48187,MI
7405,3660 West Rd,Trenton,42.141295,-83.212819,Arby's,48183,MI
7406,29515 Southfield Rd,Southfield,42.506237,-83.223476,Arby's,48076,MI
7407,309 S Broadway St,Cleveland,36.306262,-96.463987,McDonald's,74020,OK
7408,309 S Broadway St,Cleveland,36.306262,-96.463987,McDonald's,74020,OK
7409,1708 E 1st St,Tulsa,36.158257,-95.966835,McDonald's,74104,OK
7410,1301 S Harvard Ave,Tulsa,36.143834,-95.939785,McDonald's,74112,OK
7411,610 W Rogers Blvd,Skiatook,36.368593,-96.008533,McDonald's,74070,OK
7412,1551 Ann Branden Blvd,Norman,35.182728,-97.416689,McDonald's,73071,OK
7413,818 N Country Club Rd,Ada,34.78379,-96.65241,McDonald's,74820,OK
7414,1428 E High St,Pottstown,40.243432,-75.617716,McDonald's,19464,PA
7415,7702 Mcknight Rd,Pittsburgh,40.545413,-80.016243,McDonald's,15237,PA
7416,189 Shoemaker Rd,Pottstown,40.252909,-75.659129,McDonald's,19464,PA
7417,608 Wood St,Pittsburgh,40.44083,-79.886296,McDonald's,15222,PA
7418,3708 Forbes Ave,Pittsburgh,40.441128,-79.957619,McDonald's,15213,PA
7419,363 Perry Hwy,Pittsburgh,40.517801,-80.029354,McDonald's,15229,PA
7420,250 Summit Park Dr,Pittsburgh,40.45116,-80.185857,McDonald's,15275,PA
7421,225 Mount Lebanon Blvd,Pittsburgh,40.368576,-80.037954,McDonald's,15234,PA
7422,549 Clairton Blvd,Pittsburgh,40.332459,-79.946008,McDonald's,15236,PA
7423,100 Davis Blvd,Pittsburgh,40.449249,-80.173662,McDonald's,15275,PA
7424,1 Poplar St,Pittsburgh,40.42765,-80.053364,McDonald's,15205,PA
7425,1 Poplar St,Pittsburgh,40.42765,-80.053364,McDonald's,15205,PA
7426,651 Nutt Rd,Phoenixville,40.131441,-75.533125,McDonald's,19460,PA
7427,9970 Bustleton Ave,Philadelphia,40.100757,-75.029629,McDonald's,19115,PA
7428,914 S Broad St,Philadelphia,39.93989,-75.166325,McDonald's,19146,PA
7429,6470 Torresdale Ave,Philadelphia,40.023046,-75.048852,McDonald's,19135,PA
7430,5601 Vine St,Philadelphia,39.965623,-75.231926,McDonald's,19139,PA
7431,4200 N Broad St,Philadelphia,40.016922,-75.149492,McDonald's,19140,PA
7432,4200 N Broad St,Philadelphia,40.016922,-75.149492,McDonald's,19140,PA
7433,3100 W Allegheny Ave,Philadelphia,40.00509,-75.180047,McDonald's,19132,PA
7434,2109 N Broad St,Philadelphia,39.984838,-75.156546,McDonald's,19122,PA
7435,701 Northway Dr,Anchorage,61.215546,-149.812281,Subway,99508,AK
7436,2455 S Archibald Ave,Ontario,34.028998,-117.592389,McDonald's,91761,CA
7437,2661 Northtown Way,Highland,38.751487,-89.682514,Subway,62249,IL
7438,6170 Grand Ave,Gurnee,42.383884,-87.956711,Subway,60031,IL
7439,2327 W Shady Grove Rd,Irving,32.800629,-96.974817,Sonic,75060,TX
7440,5100 S Cleveland Ave,Fort Myers,26.586506,-81.874026,Skyline Chili,33907,FL
7441,3255 Buford Hwy NE,Atlanta,33.842231,-84.328732,Pizza Hut,30329,GA
7442,460 North Ave NE,Atlanta,33.771177,-84.37215,Pizza Hut,30308,GA
7443,4127 Columbia Rd,Augusta,33.508039,-82.1079,Pizza Hut,30907,GA
7444,425 Sigman Rd NW,Conyers,33.684852,-84.001337,Pizza Hut,30012,GA
7445,2817 N Central Ave,Phoenix,33.479073,-112.073777,Subway,85004,AZ
7446,1506 15th Ave,Longview,46.140282,-122.935929,Pizza Hut,98632,WA
7447,1921 W Court St,Pasco,46.241536,-119.116085,Pizza Hut,99301,WA
7448,6290 Yadkin Rd,Fayetteville,35.101514,-78.990557,Papa John's Pizza,28303,NC
7449,3600 N Duke St,Durham,36.048952,-78.905792,Papa John's Pizza,27704,NC
7450,4218d NW Cary Pkwy,Cary,35.790438,-78.826768,Papa John's Pizza,27513,NC
7451,103 S Minnesota Ave,Saint Peter,44.3254,-93.9559,Domino's Pizza,56082,MN
7452,30820 Little Mack Ave,Roseville,42.523447,-82.908902,Culver's,48066,MI
7453,30820 Little Mack Ave,Roseville,42.523447,-82.908902,Culver's,48066,MI
7454,570 N Shoreline Blvd,Mountain View,37.402465,-122.078304,Round Table Pizza,94043,CA
7455,3331 Solano Ave,Napa,38.319338,-122.310407,Round Table Pizza,94558,CA
7456,8191 Strawberry Lane Suite A,Falls Church,38.871776,-77.227668,Panera Bread,22042,VA
7457,4376 W Sunset Blvd,Los Angeles,34.095937,-118.284269,Del Taco,90029,CA
7458,203 E Seltice Way,Post Falls,47.715469,-116.946281,The Corner Cafe,83854,ID
7459,16005 Us Hwy 441,Eustis,28.823688,-81.691321,Arby's,32726,FL
7460,14221 Grand Ave S,Burnsville,44.746053,-93.279805,Arby's,55337,MN
7461,1323 Policy Dr,Belcamp,39.477741,-76.248363,Arby's,21017,MD
7462,12933 Shelbyville Rd,Louisville,38.24318,-85.511098,Arby's,40243,KY
7463,1279 Town Centre Dr,Saint Paul,44.832759,-93.160822,Arby's,55123,MN
7464,1175 N 21st St,Newark,40.08037,-82.428546,Arby's,43055,OH
7465,1211 Minnesota Avenue,Saint Peter,44.31596,-93.963683,Arby's,56082,MN
7466,100 Lemieur St,Little Falls,45.975105,-94.338169,Arby's,56345,MN
7467,804 White Horse Pike,Magnolia,39.862587,-75.035343,Arby's,8049,NJ
7468,1870 W 5400 S,Salt Lake City,40.653483,-111.942204,Arby's,84118,UT
7469,4041 Manzanita Avenue,Carmichael,38.638573,-121.328511,Taco Bell,95608,CA
7470,408 Napa Junction Rd,American Canyon,38.185121,-122.25425,Taco Bell,94503,CA
7471,4120 E Washington Ave,Madison,43.125446,-89.312893,Taco Bell,53704,WI
7472,899 Jamestown Road,Columbia,37.092814,-85.303582,Taco Bell,42728,KY
7473,9 Campbell Blvd,Mercer,41.142665,-80.163874,Taco Bell,16137,PA
7474,900 N Route 83,Mundelein,42.276057,-88.040367,Taco Bell,60060,IL
7475,900 University Drive,Pompano Beach,26.243048,-80.254339,Taco Bell,33071,FL
7476,901 N Main,Miami,36.885676,-94.877941,Taco Bell,74354,OK
7477,902 E North Street,Rapid City,44.08786,-103.196396,Taco Bell,57701,SD
7478,911 Estate Dr,Memphis,35.106814,-89.884625,Taco Bell,38119,TN
7479,4446 W Jefferson Ave,Ecorse,42.241696,-83.144578,Subway,48229,MI
7480,4434 S Westnedge Ave,Kalamazoo,42.245977,-85.58963,Subway,49008,MI
7481,1209 4th Ave S,Denison,42.012397,-95.356689,Burger King,51442,IA
7482,109 Jefferson St,Waterloo,42.497469,-92.345404,Burger King,50701,IA
7483,989 Thornton Rd,Lithia Springs,33.778426,-84.607258,Burger King,30122,GA
7484,9590 Main St,Woodstock,34.110428,-84.517666,Burger King,30188,GA
7485,955 E Spring St,Monroe,33.801322,-83.70031,Burger King,30655,GA
7486,7140 Peachtree Industrial Blvd,Norcross,33.930586,-84.26403,Burger King,30071,GA
7487,700 Bankhead Hwy,Carrollton,33.588069,-85.054388,Burger King,30117,GA
7488,3883 Cross Anchor Rd,Enoree,34.697903,-81.93827,Hardee's,29335,SC
7489,1501 S Irby St,Florence,34.166264,-79.764406,Hardee's,29505,SC
7490,421 W Main St,Easley,34.835799,-82.618877,Hardee's,29640,SC
7491,3852 Rosewood Dr,Columbia,33.987691,-80.987066,Hardee's,29205,SC
7492,2349 Peachtree Rd Ne,Atlanta,33.820251,-84.38833,Maki Fresh,30305,GA
7493,2855 Stevens Creek Blvd,Santa Clara,37.325095,-121.942508,Jamba Juice,95050,CA
7494,175 Mattie Haddock Dr,Cameron,35.26355,-79.049275,Subway,28326,NC
7495,610 Park St,Belmont,35.252204,-81.028041,Subway,28012,NC
7496,801 Fairview Rd,Asheville,35.566366,-82.50927,Subway,28803,NC
7497,1226 E Dixie Dr,Asheboro,35.691658,-79.790317,Subway,27203,NC
7498,350 N Fayetteville St,Asheboro,35.710402,-79.812749,Subway,27203,NC
7499,1383 N Sandhills Blvd,Aberdeen,35.150465,-79.419149,Subway,28315,NC
7500,2 Metrotech Center,Brooklyn,40.693702,-73.98568,Five Guys,11201,NY
7501,267 Highland Ave,Salem,42.503575,-70.922433,Taco Bell,1970,MA
7502,2670 S Maryland,Las Vegas,36.141693,-115.136422,Taco Bell,89169,NV
7503,268 W Hanley Ave,Coeur d'Alene,47.729643,-116.78916,Taco Bell,83815,ID
7504,2700 S Orlando Dr,Sanford,28.77808,-81.275839,Taco Bell,32773,FL
7505,977 Brookway Blvd,Brookhaven,31.578579,-90.467784,Taco Bell,39601,MS
7506,9725 Pyramid Way,Sparks,39.640785,-119.710746,Taco Bell,89441,NV
7507,98 Medical Services Drive,Morrilton,35.169619,-92.718652,Taco Bell,72110,AR
7508,982 Edwards Ferry Rd NE,Leesburg,39.114414,-77.53883,Taco Bell,20176,VA
7509,9945 Six Pines Dr,Spring,30.166986,-95.462236,Taco Bell,77380,TX
7510,9741 S Enos Ln,Bakersfield,35.266665,-119.253207,Taco Bell,93311,CA
7511,9015 S Tryon St,Charlotte,35.135101,-80.93831,Taco Bell,28273,NC
7512,9047 Spencer Hwy,La Porte,29.664544,-95.099316,Taco Bell,77571,TX
7513,767 Hwy 9 Bypass W,Lancaster,34.735276,-80.783243,Taco Bell,29720,SC
7514,767 Hwy 9 Bypass W,Lancaster,34.735276,-80.783243,Taco Bell,29720,SC
7515,740 N Lake Dr,Prestonsburg,37.676721,-82.77818,Taco Bell,41653,KY
7516,2701 Clemson Rd,Columbia,34.139276,-80.934612,Taco Bell,29229,SC
7517,2707 F NW,Childress,34.436378,-100.232426,Taco Bell,79201,TX
7518,301 San Mateo Blvd SE,Albuquerque,35.075685,-106.587834,McDonald's,87108,NM
7519,5301 Quail Rd NW,Albuquerque,35.11577,-106.702222,McDonald's,87120,NM
7520,3063 Wolf Rd,Westchester,41.834115,-87.900626,Taco Bell,60154,IL
7521,3063 Wolf Rd,Westchester,41.834115,-87.900626,Taco Bell,60154,IL
7522,2767 State Route 31,Weedsport,43.056087,-76.557567,Arby's,13166,NY
7523,1250 Creek St,Webster,43.188955,-77.502951,Arby's,14580,NY
7524,787 Erie Blvd W,Syracuse,43.047896,-76.170271,Arby's,13201,NY
7525,787 Erie Blvd W,Syracuse,43.047896,-76.170271,Arby's,13201,NY
7526,581 Miracle Mile Dr,Rochester,43.08629,-77.631052,Arby's,14623,NY
7527,436 Greece Ridge Center Dr,Rochester,43.206775,-77.690729,Arby's,14626,NY
7528,1402 N Arlington Ave,Indianapolis,39.787196,-86.064298,Taco Bell,46219,IN
7529,3423 W 86th St,Indianapolis,39.911641,-86.219018,Taco Bell,46268,IN
7530,1129 E Main St,Greenwood,39.614352,-86.080272,Taco Bell,46143,IN
7531,4681 W 61st Ave,Hobart,41.507301,-87.313904,Taco Bell,46342,IN
7532,11425 Allisonville Rd,Fishers,39.953982,-86.040028,Taco Bell,46038,IN
7533,340 W Jefferson Blvd,Fort Wayne,41.07561,-85.142653,Taco Bell,46802,IN
7534,6608 Lima Rd,Fort Wayne,41.139772,-85.1622,Taco Bell,46818,IN
7535,4747 Coldwater Rd,Fort Wayne,41.121435,-85.13557,Taco Bell,46825,IN
7536,4747 Coldwater Rd,Fort Wayne,41.121435,-85.13557,Taco Bell,46825,IN
7537,2508 Cassopolis St,Elkhart,41.719639,-85.972703,Taco Bell,46514,IN
7538,110 Pacer Dr NW,Corydon,38.236603,-86.128585,Taco Bell,47112,IN
7539,2140 N Park Rd,Connersville,39.65971,-85.129114,Taco Bell,47331,IN
7540,1674 NW 6th St,Grants Pass,42.458949,-123.322634,Dairy Queen,97526,OR
7541,1602 Coburg Rd,Eugene,44.080292,-123.06783,Dairy Queen,97401,OR
7542,125 Highway 101,Florence,43.96732,-124.108692,Dairy Queen,97439,OR
7543,1140 N 1st St,Hermiston,45.848456,-119.290133,Dairy Queen,97838,OR
7544,1025 Ivy St,Junction City,44.222832,-123.204875,Dairy Queen,97448,OR
7545,1000 E 6th St,Okmulgee,35.623402,-95.960264,Dairy Queen,74447,OK
7546,520 N 1st Ave,Durant,33.994958,-96.374867,Dairy Queen,74701,OK
7547,2432 Niagara St,Niagara Falls,43.088655,-79.031872,Dairy Queen,14303,NY
7548,2432 Niagara St,Niagara Falls,43.088655,-79.031872,Dairy Queen,14303,NY
7549,125 W Camp Wisdom Rd,Dallas,32.662997,-96.824485,McDonald's,75232,TX
7550,1229 Waldron Rd,Corpus Christi,27.66579,-97.284009,McDonald's,78418,TX
7551,121 Shannon Rd E,Sulphur Springs,33.115805,-95.596189,McDonald's,75482,TX
7552,1225 N Valley Mills Dr,Waco,31.530868,-97.188088,McDonald's,76710,TX
7553,1200 League Line Rd,Conroe,30.367016,-95.483983,McDonald's,77303,TX
7554,11695 Gulf Fwy,Houston,29.628592,-95.229156,McDonald's,77034,TX
7555,11355 Fm 2920 Rd,Tomball,30.099173,-95.593525,McDonald's,77375,TX
7556,1149 Gulfway Dr,Port Arthur,29.884902,-93.941839,McDonald's,77640,TX
7557,11611 Bandera Rd,San Antonio,29.550362,-98.66441,McDonald's,78250,TX
7558,1112 W 1st St,Hereford,34.808666,-102.411204,McDonald's,79045,TX
7559,1112 W 1st St,Hereford,34.808666,-102.411204,McDonald's,79045,TX
7560,7835 Senoia Rd,Fairburn,33.541525,-84.577051,Wendy's,30213,GA
7561,6959 Douglas Blvd,Douglasville,33.725462,-84.758658,Wendy's,30135,GA
7562,1380 Cedar Grove Rd,Conley,33.657982,-84.333766,Wendy's,30288,GA
7563,1500 W Walnut Ave,Dalton,34.760253,-84.995192,Wendy's,30720,GA
7564,1140 N Glenwood Ave,Dalton,34.789921,-84.961929,Wendy's,30721,GA
7565,5621 Peachtree Industrial Blvd,Atlanta,33.901292,-84.297799,Wendy's,30341,GA
7566,3041 Headland Dr SW,Atlanta,33.689926,-84.488197,Wendy's,30311,GA
7567,2301 Marietta Blvd NW,Atlanta,33.820363,-84.45234,Wendy's,30318,GA
7568,2301 Marietta Blvd NW,Atlanta,33.820363,-84.45234,Wendy's,30318,GA
7569,3383 Buford Hwy NE,Atlanta,33.844073,-84.327446,Wendy's,30329,GA
7570,1111 Easton Rd,Warrington,40.244593,-75.136091,Dairy Queen,18976,PA
7571,843 W Marine Dr,Astoria,46.178289,-123.85458,Dairy Queen,97103,OR
7572,761 Lockhaven Dr NE,Salem,45.004982,-123.023055,Dairy Queen,97303,OR
7573,951 E Barnett Rd,Medford,42.315759,-122.851789,Dairy Queen,97504,OR
7574,613 Jq Adams St,Oregon City,45.354126,-122.601179,Dairy Queen,97045,OR
7575,2450 Plainfield Ave NE,Grand Rapids,43.007934,-85.649646,Fat Boy Burgers,49505,MI
7576,1320 Maryland Ave E Ste 101,Saint Paul,44.977246,-93.044657,SUBWAY®,55106,MN
7577,2970 E Desert Inn Rd,Las Vegas,36.130123,-115.110214,Jack in the Box,89121,NV
7578,14236 Schleisman Rd,Corona,33.960719,-117.593876,Jack in the Box,92880,CA
7579,726 Scioto St,Urbana,40.107119,-83.73658,Pizza Hut,43078,OH
7580,901 W 5th St,Marysville,40.238182,-83.380638,Pizza Hut,43040,OH
7581,8337 Foothill Blvd,Sunland,34.259694,-118.314791,Pizza Hut,91040,CA
7582,19417 Victory Blvd,Reseda,34.186696,-118.556168,Pizza Hut,91335,CA
7583,2410 Saviers Rd,Oxnard,34.175153,-119.177486,Pizza Hut,93033,CA
7584,61 E Mount Pleasant Ave,Livingston,40.796607,-74.312528,SUBWAY,7039,NJ
7585,4234 Electric Road,Roanoke,37.229535,-79.978754,Five Guys,24018,VA
7586,13453 Middlebelt Rd,Livonia,42.381544,-83.334175,Jimmy John's,48150,MI
7587,5350 Hwy 93,Jerome,42.649466,-114.442909,Flying J,83338,ID
7588,100 W Deuce of Clubs,Show Low,34.249909,-110.043486,Burger King,85901,AZ
7589,3832 Altamesa Blvd,Fort Worth,32.650927,-97.375115,Arby's,76133,TX
7590,445 Raynolds,El Paso,31.776714,-106.433291,Arby's,79905,TX
7591,445 Raynolds,El Paso,31.776714,-106.433291,Arby's,79905,TX
7592,6540 N Mesa St,El Paso,31.833896,-106.538951,Arby's,79912,TX
7593,12193 Montwood,El Paso,31.761541,-106.268925,Arby's,79936,TX
7594,1613 E Los Angeles Ave,Simi Valley,34.272309,-118.767124,Wendy's,93065,CA
7595,26538 Bouquet Canyon Rd,Santa Clarita,34.428007,-118.536017,Wendy's,91350,CA
7596,9655 Mission Gorge Rd,Santee,32.838291,-116.986979,Wendy's,92071,CA
7597,4737 W Imperial Hwy,Inglewood,33.931258,-118.360522,Jack in the Box,90304,CA
7598,310 N Mckinley St,Corona,33.888163,-117.520566,Del Taco,92879,CA
7599,18200 Gale Ave,Rowland Heights,33.994915,-117.907305,Del Taco,91748,CA
7600,7121 Carlson Cir,Canoga Park,34.1999,-118.614239,Del Taco,91303,CA
7601,6014 Orangethorpe Ave,Buena Park,33.858514,-118.02791,Del Taco,90620,CA
7602,3714 W Verdugo Ave,Burbank,34.160966,-118.343859,Del Taco,91505,CA
7603,19715 Holzwarth Rd,Spring,30.05323,-95.433976,Jack in the Box,77388,TX
7604,100 W Fm 1417,Sherman,33.649178,-96.613682,Jack in the Box,75092,TX
7605,3201 Rochester Rd,Royal Oak,42.518312,-83.139668,Dairy Queen,48073,MI
7606,2237 N Telegraph Rd,Monroe,41.952738,-83.398157,Jimmy John's,48162,MI
7607,7347 California Ave,Youngstown,41.100952,-80.70731,Bob Evans,44512,OH
7608,415 E Bethany Dr,Allen,33.088283,-96.671585,Wienerschnitzel,75002,TX
7609,3937 State Route 281,Cortland,42.59693,-76.205303,Subway,13045,NY
7610,2 E Buffalo St,Churchville,43.104367,-77.884589,Subway,14428,NY
7611,5225 Canyon Crest Dr Ste 96,Riverside,33.955673,-117.329511,Extreme Pita,92506,CA
7612,3020 E 8th Rd,Utica,41.370101,-89.009006,Subway,61373,IL
7613,100 S High Cross Rd,Urbana,40.114088,-88.162787,Subway,61802,IL
7614,4327 S Buffalo St,Orchard Park,42.765624,-78.743723,Subway,14127,NY
7615,9060 Pocahontas Trl,Providence Forge,37.436782,-77.015402,Subway,23140,VA
7616,423 Wythe Creek Rd,Poquoson,37.122731,-76.392054,Subway,23662,VA
7617,4533 Commonwealth Centre Pkwy,Midlothian,37.419871,-77.635354,Subway,23112,VA
7618,2444 Greensboro Rd,Martinsville,36.657581,-79.879457,Subway,24112,VA
